datetime,open,high,low,close,atr_pct,confluence,regime,signal,entry_price,exit_price,exit_time,movement_pct,result
2023-12-26 20:30:00,1.10415,1.10439,1.10399,1.1041,0.032,1,UP,HOLD,,,,,
2023-12-26 20:45:00,1.10412,1.10427,1.10402,1.10421,0.0319,1,UP,HOLD,,,,,
2023-12-26 21:00:00,1.10419,1.10428,1.10404,1.10425,0.0303,1,UP,HOLD,,,,,
2023-12-26 21:15:00,1.10424,1.10431,1.10411,1.10416,0.0292,1,UP,HOLD,,,,,
2023-12-26 21:30:00,1.10416,1.10421,1.10405,1.10406,0.0271,0,UP,HOLD,,,,,
2023-12-26 21:45:00,1.10407,1.10418,1.10404,1.10415,0.0257,1,UP,HOLD,,,,,
2023-12-26 22:00:00,1.10411,1.10419,1.10407,1.1041,0.0242,1,UP,HOLD,,,,,
2023-12-26 22:15:00,1.1041,1.10413,1.10403,1.10409,0.023,1,UP,HOLD,,,,,
2023-12-26 22:30:00,1.10409,1.10421,1.10409,1.10419,0.0224,0,UP,HOLD,,,,,
2023-12-26 22:45:00,1.10418,1.10418,1.10408,1.1041,0.021,1,UP,HOLD,,,,,
2023-12-26 23:00:00,1.10412,1.10438,1.10411,1.10431,0.0206,0,UP,HOLD,,,,,
2023-12-26 23:15:00,1.10432,1.10436,1.10425,1.10435,0.0184,1,UP,HOLD,,,,,
2023-12-26 23:30:00,1.10434,1.10435,1.10424,1.10424,0.0165,0,UP,HOLD,,,,,
2023-12-26 23:45:00,1.10425,1.10426,1.10413,1.1042,0.016,1,UP,HOLD,,,,,
2023-12-27 00:00:00,1.1042,1.1042,1.10382,1.10389,0.0159,0,UP,HOLD,,,,,
2023-12-27 00:15:00,1.10389,1.10395,1.10369,1.10377,0.0159,0,UP,HOLD,,,,,
2023-12-27 00:30:00,1.10378,1.10388,1.10363,1.10363,0.016,0,UP,HOLD,,,,,
2023-12-27 00:45:00,1.10365,1.10375,1.10355,1.10364,0.016,2,UP,BUY (BULLISH),1.10364,1.10295,2023-12-27 02:00:00,0.01,LOSS ❌ (0.01%)
2023-12-27 01:00:00,1.10363,1.10371,1.10348,1.10354,0.0164,1,UP,HOLD,,,,,
2023-12-27 01:15:00,1.10354,1.10355,1.10316,1.10328,0.0181,0,UP,HOLD,,,,,
2023-12-27 01:30:00,1.10327,1.10348,1.10317,1.10336,0.0193,1,UP,HOLD,,,,,
2023-12-27 01:45:00,1.10336,1.10362,1.10322,1.10358,0.0212,0,UP,HOLD,,,,,
2023-12-27 02:00:00,1.10359,1.10362,1.10293,1.10295,0.0249,0,UP,HOLD,,,,,
2023-12-27 02:15:00,1.10294,1.10315,1.10291,1.10313,0.0258,1,UP,HOLD,,,,,
2023-12-27 02:30:00,1.10313,1.10346,1.1031,1.10334,0.0263,0,UP,HOLD,,,,,
2023-12-27 02:45:00,1.10334,1.10335,1.10302,1.10306,0.0277,0,UP,HOLD,,,,,
2023-12-27 03:00:00,1.10307,1.1031,1.10281,1.10294,0.0289,1,UP,HOLD,,,,,
2023-12-27 03:15:00,1.10294,1.10328,1.1029,1.10325,0.0305,0,DOWN,HOLD,,,,,
2023-12-27 03:30:00,1.10325,1.1034,1.10324,1.10338,0.0291,0,DOWN,HOLD,,,,,
2023-12-27 03:45:00,1.10338,1.10362,1.10336,1.1036,0.0291,0,DOWN,HOLD,,,,,
2023-12-27 04:00:00,1.10361,1.10389,1.1036,1.10381,0.0293,0,DOWN,HOLD,,,,,
2023-12-27 04:15:00,1.10381,1.10412,1.10381,1.10405,0.03,0,DOWN,HOLD,,,,,
2023-12-27 04:30:00,1.10404,1.10406,1.10386,1.10406,0.0298,1,DOWN,HOLD,,,,,
2023-12-27 04:45:00,1.10404,1.10417,1.10399,1.10412,0.0285,1,DOWN,HOLD,,,,,
2023-12-27 05:00:00,1.10412,1.10418,1.10403,1.10415,0.0274,1,DOWN,HOLD,,,,,
2023-12-27 05:15:00,1.10415,1.10415,1.10402,1.10406,0.0257,1,DOWN,HOLD,,,,,
2023-12-27 05:30:00,1.10406,1.10406,1.10366,1.10371,0.0238,0,DOWN,HOLD,,,,,
2023-12-27 05:45:00,1.10369,1.10435,1.10367,1.10431,0.0266,0,DOWN,HOLD,,,,,
2023-12-27 06:00:00,1.10431,1.10435,1.10411,1.10412,0.0259,1,DOWN,HOLD,,,,,
2023-12-27 06:15:00,1.10411,1.10436,1.104,1.10433,0.0261,1,DOWN,HOLD,,,,,
2023-12-27 06:30:00,1.10435,1.10448,1.10426,1.1044,0.0256,1,DOWN,HOLD,,,,,
2023-12-27 06:45:00,1.10439,1.10446,1.1042,1.1044,0.0248,1,DOWN,HOLD,,,,,
2023-12-27 07:00:00,1.10436,1.10476,1.10422,1.10474,0.0273,0,DOWN,HOLD,,,,,
2023-12-27 07:15:00,1.10474,1.10487,1.10471,1.10476,0.0266,1,UP,HOLD,,,,,
2023-12-27 07:30:00,1.10476,1.10477,1.10363,1.10365,0.0322,0,UP,HOLD,,,,,
2023-12-27 07:45:00,1.10365,1.10436,1.10362,1.10409,0.0349,0,UP,HOLD,,,,,
2023-12-27 08:00:00,1.10407,1.10469,1.10376,1.10445,0.0396,0,UP,HOLD,,,,,
2023-12-27 08:15:00,1.10447,1.1054,1.10446,1.10465,0.0446,1,UP,HOLD,,,,,
2023-12-27 08:30:00,1.10464,1.10497,1.10442,1.10488,0.0472,0,UP,HOLD,,,,,
2023-12-27 08:45:00,1.10489,1.10489,1.10446,1.10466,0.0491,0,UP,HOLD,,,,,
2023-12-27 09:00:00,1.10465,1.10515,1.10459,1.10489,0.0502,0,UP,HOLD,,,,,
2023-12-27 09:15:00,1.10489,1.10511,1.1046,1.10504,0.0491,0,UP,HOLD,,,,,
2023-12-27 09:30:00,1.10503,1.10544,1.10498,1.10529,0.0505,1,UP,HOLD,,,,,
2023-12-27 09:45:00,1.10529,1.10544,1.10505,1.1054,0.0507,1,UP,HOLD,,,,,
2023-12-27 10:00:00,1.1054,1.10543,1.10515,1.1053,0.0511,0,UP,HOLD,,,,,
2023-12-27 10:15:00,1.10528,1.10561,1.1052,1.10561,0.052,0,UP,HOLD,,,,,
2023-12-27 10:30:00,1.1056,1.10589,1.10553,1.10559,0.0508,2,UP,SELL (BEARISH),1.10559,1.1054794410000002,2023-12-27 10:45:00,0.06,WIN ✅ (+0.01%)
2023-12-27 10:45:00,1.10559,1.10564,1.10528,1.10556,0.0521,1,UP,HOLD,,,,,
2023-12-27 11:00:00,1.10556,1.10564,1.10504,1.10529,0.0487,0,UP,HOLD,,,,,
2023-12-27 11:15:00,1.1053,1.10536,1.10497,1.10532,0.0464,1,UP,HOLD,,,,,
2023-12-27 11:30:00,1.10534,1.10577,1.10502,1.10575,0.0452,0,UP,HOLD,,,,,
2023-12-27 11:45:00,1.10574,1.10592,1.10538,1.10586,0.0426,1,UP,HOLD,,,,,
2023-12-27 12:00:00,1.10585,1.10601,1.10569,1.10591,0.0411,2,UP,SELL (BEARISH),1.10591,1.105799409,2023-12-27 12:30:00,0.1,WIN ✅ (+0.01%)
2023-12-27 12:15:00,1.10591,1.10633,1.10584,1.10626,0.0415,0,UP,HOLD,,,,,
2023-12-27 12:30:00,1.10626,1.1066,1.10533,1.10533,0.0461,1,UP,HOLD,,,,,
2023-12-27 12:45:00,1.10532,1.10695,1.10482,1.1068,0.0565,0,UP,HOLD,,,,,
2023-12-27 13:00:00,1.1068,1.10698,1.10632,1.1067,0.0578,1,UP,HOLD,,,,,
2023-12-27 13:15:00,1.1067,1.10688,1.10649,1.10669,0.0578,1,UP,HOLD,,,,,
2023-12-27 13:30:00,1.10669,1.10703,1.10645,1.10664,0.0597,2,UP,SELL (BEARISH),1.10664,1.1065293360000001,2023-12-27 13:45:00,0.04,WIN ✅ (+0.01%)
2023-12-27 13:45:00,1.10663,1.10735,1.10616,1.10701,0.0647,1,UP,HOLD,,,,,
2023-12-27 14:00:00,1.10701,1.10751,1.10684,1.10731,0.0667,1,UP,HOLD,,,,,
2023-12-27 14:15:00,1.10731,1.10806,1.1072,1.10768,0.0699,0,UP,HOLD,,,,,
2023-12-27 14:30:00,1.1077,1.10853,1.10754,1.10834,0.0724,0,UP,HOLD,,,,,
2023-12-27 14:45:00,1.10836,1.11049,1.10826,1.11042,0.0841,1,UP,HOLD,,,,,
2023-12-27 15:00:00,1.11041,1.11086,1.10993,1.10994,0.0853,2,UP,SELL (BEARISH),1.10994,1.11154,2023-12-27 16:15:00,0.01,LOSS ❌ (0.01%)
2023-12-27 15:15:00,1.10995,1.11088,1.10983,1.11087,0.0885,1,UP,HOLD,,,,,
2023-12-27 15:30:00,1.11087,1.11144,1.11063,1.11071,0.0916,2,UP,SELL (BEARISH),1.11071,1.110598929,2023-12-27 15:45:00,0.05,WIN ✅ (+0.01%)
2023-12-27 15:45:00,1.11066,1.11152,1.11038,1.11069,0.0958,3,UP,SELL (BEARISH),1.11069,1.110578931,2023-12-27 16:00:00,0.04,WIN ✅ (+0.01%)
2023-12-27 16:00:00,1.1107,1.1117,1.1102,1.1116,0.0972,1,UP,HOLD,,,,,
2023-12-27 16:15:00,1.1116,1.11222,1.11143,1.11154,0.0886,3,UP,SELL (BEARISH),1.11154,1.111428846,2023-12-27 16:30:00,0.09,WIN ✅ (+0.01%)
2023-12-27 16:30:00,1.11154,1.11196,1.11095,1.1115,0.0909,2,UP,HOLD,,,,,
2023-12-27 16:45:00,1.1115,1.11176,1.11097,1.11123,0.0935,1,UP,HOLD,,,,,
2023-12-27 17:00:00,1.11123,1.11123,1.11064,1.11107,0.0935,1,UP,HOLD,,,,,
2023-12-27 17:15:00,1.11106,1.11117,1.11069,1.11097,0.089,2,UP,HOLD,,,,,
2023-12-27 17:30:00,1.11097,1.11124,1.11051,1.11065,0.0894,1,UP,HOLD,,,,,
2023-12-27 17:45:00,1.11065,1.11076,1.11032,1.1105,0.0867,1,UP,HOLD,,,,,
2023-12-27 18:00:00,1.11049,1.11081,1.11016,1.11031,0.0845,1,UP,HOLD,,,,,
2023-12-27 18:15:00,1.11032,1.11084,1.11032,1.11065,0.0736,1,UP,HOLD,,,,,
2023-12-27 18:30:00,1.11066,1.11076,1.11012,1.11035,0.0717,0,UP,HOLD,,,,,
2023-12-27 18:45:00,1.11035,1.11087,1.11032,1.11074,0.0685,0,UP,HOLD,,,,,
2023-12-27 19:00:00,1.11072,1.11073,1.10984,1.11009,0.0691,0,UP,HOLD,,,,,
2023-12-27 19:15:00,1.1101,1.11064,1.11004,1.11051,0.0656,0,UP,HOLD,,,,,
2023-12-27 19:30:00,1.11051,1.11136,1.11042,1.11078,0.062,0,UP,HOLD,,,,,
2023-12-27 19:45:00,1.11069,1.11075,1.10991,1.11011,0.0625,0,UP,HOLD,,,,,
2023-12-27 20:00:00,1.11011,1.11036,1.11009,1.1101,0.0578,1,UP,HOLD,,,,,
2023-12-27 20:15:00,1.11009,1.11052,1.11006,1.11042,0.0556,0,UP,HOLD,,,,,
2023-12-27 20:30:00,1.11043,1.11073,1.1102,1.11036,0.0553,1,UP,HOLD,,,,,
2023-12-27 20:45:00,1.11036,1.11064,1.1102,1.1106,0.055,0,UP,HOLD,,,,,
2023-12-27 21:00:00,1.11059,1.11072,1.11041,1.11049,0.0523,0,UP,HOLD,,,,,
2023-12-27 21:15:00,1.11049,1.11057,1.11025,1.11027,0.0515,0,UP,HOLD,,,,,
2023-12-27 21:30:00,1.11027,1.11062,1.11021,1.11055,0.05,0,UP,HOLD,,,,,
2023-12-27 21:45:00,1.11056,1.1107,1.11053,1.1106,0.0477,1,UP,HOLD,,,,,
2023-12-27 22:00:00,1.11022,1.11022,1.10981,1.10985,0.0487,1,UP,HOLD,,,,,
2023-12-27 22:15:00,1.10985,1.11037,1.10977,1.11032,0.049,1,UP,HOLD,,,,,
2023-12-27 22:30:00,1.11032,1.11037,1.11025,1.11033,0.0439,1,UP,HOLD,,,,,
2023-12-27 22:45:00,1.11034,1.1106,1.11031,1.1105,0.0419,0,UP,HOLD,,,,,
2023-12-27 23:00:00,1.11054,1.11084,1.11044,1.1108,0.0385,0,UP,HOLD,,,,,
2023-12-27 23:15:00,1.11081,1.11094,1.1108,1.11092,0.0338,0,UP,HOLD,,,,,
2023-12-27 23:30:00,1.11087,1.1109,1.11075,1.11083,0.0331,1,UP,HOLD,,,,,
2023-12-27 23:45:00,1.11082,1.11084,1.11068,1.11079,0.0312,1,UP,HOLD,,,,,
2023-12-28 00:00:00,1.11079,1.11102,1.11075,1.11094,0.0295,0,UP,HOLD,,,,,
2023-12-28 00:15:00,1.11093,1.11119,1.11087,1.11115,0.0287,0,UP,HOLD,,,,,
2023-12-28 00:30:00,1.11114,1.11145,1.11114,1.11144,0.0287,0,UP,HOLD,,,,,
2023-12-28 00:45:00,1.11145,1.11165,1.11121,1.11144,0.0295,2,UP,SELL (BEARISH),1.11144,1.111328856,2023-12-28 01:00:00,0.02,WIN ✅ (+0.01%)
2023-12-28 01:00:00,1.11143,1.11177,1.11131,1.11159,0.0298,1,UP,HOLD,,,,,
2023-12-28 01:15:00,1.11158,1.11176,1.11149,1.11165,0.0305,1,UP,HOLD,,,,,
2023-12-28 01:30:00,1.11162,1.11193,1.11155,1.11187,0.0278,0,UP,HOLD,,,,,
2023-12-28 01:45:00,1.11186,1.11215,1.11177,1.11214,0.0264,0,UP,HOLD,,,,,
2023-12-28 02:00:00,1.11214,1.11221,1.11119,1.11121,0.0322,1,UP,HOLD,,,,,
2023-12-28 02:15:00,1.11122,1.11154,1.11122,1.11122,0.0325,1,UP,HOLD,,,,,
2023-12-28 02:30:00,1.11121,1.11122,1.11093,1.11116,0.0318,1,UP,HOLD,,,,,
2023-12-28 02:45:00,1.11115,1.11183,1.11105,1.11175,0.0359,0,UP,HOLD,,,,,
2023-12-28 03:00:00,1.11175,1.11179,1.11141,1.11174,0.0372,1,UP,HOLD,,,,,
2023-12-28 03:15:00,1.11175,1.11182,1.11151,1.11156,0.0382,0,UP,HOLD,,,,,
2023-12-28 03:30:00,1.11156,1.11204,1.11156,1.11197,0.0395,0,UP,HOLD,,,,,
2023-12-28 03:45:00,1.11197,1.11198,1.11167,1.1118,0.0394,0,UP,HOLD,,,,,
2023-12-28 04:00:00,1.11181,1.11181,1.1113,1.11136,0.0407,0,UP,HOLD,,,,,
2023-12-28 04:15:00,1.11136,1.11147,1.11112,1.11126,0.0402,0,UP,HOLD,,,,,
2023-12-28 04:30:00,1.11126,1.11142,1.11124,1.11135,0.0384,1,UP,HOLD,,,,,
2023-12-28 04:45:00,1.11136,1.11141,1.11098,1.111,0.0394,0,UP,HOLD,,,,,
2023-12-28 05:00:00,1.11099,1.11173,1.11091,1.11166,0.0422,0,UP,HOLD,,,,,
2023-12-28 05:15:00,1.11166,1.11168,1.11145,1.11164,0.0413,1,UP,HOLD,,,,,
2023-12-28 05:30:00,1.11163,1.11168,1.11126,1.11133,0.0374,0,UP,HOLD,,,,,
2023-12-28 05:45:00,1.11133,1.11133,1.1108,1.11088,0.0387,0,UP,HOLD,,,,,
2023-12-28 06:00:00,1.11089,1.11147,1.11077,1.1108,0.0413,1,UP,HOLD,,,,,
2023-12-28 06:15:00,1.11081,1.11109,1.11045,1.11054,0.0405,0,UP,HOLD,,,,,
2023-12-28 06:30:00,1.11054,1.11128,1.11053,1.11104,0.0428,0,UP,HOLD,,,,,
2023-12-28 06:45:00,1.11104,1.11136,1.11103,1.11128,0.0429,0,UP,HOLD,,,,,
2023-12-28 07:00:00,1.1113,1.11214,1.11128,1.11194,0.0454,0,UP,HOLD,,,,,
2023-12-28 07:15:00,1.11193,1.11221,1.11168,1.11178,0.0468,1,UP,HOLD,,,,,
2023-12-28 07:30:00,1.11178,1.11253,1.11168,1.11187,0.049,2,UP,SELL (BEARISH),1.11187,1.111758813,2023-12-28 07:45:00,0.13,WIN ✅ (+0.01%)
2023-12-28 07:45:00,1.11186,1.11191,1.11144,1.11164,0.0497,0,UP,HOLD,,,,,
2023-12-28 08:00:00,1.11164,1.11183,1.11093,1.11101,0.0544,0,UP,HOLD,,,,,
2023-12-28 08:15:00,1.11103,1.11142,1.11084,1.11111,0.0554,1,UP,HOLD,,,,,
2023-12-28 08:30:00,1.11112,1.11158,1.11039,1.11156,0.0577,1,UP,HOLD,,,,,
2023-12-28 08:45:00,1.11155,1.11213,1.11142,1.11207,0.0608,0,UP,HOLD,,,,,
2023-12-28 09:00:00,1.11208,1.11212,1.11138,1.11149,0.0628,0,UP,HOLD,,,,,
2023-12-28 09:15:00,1.11146,1.11195,1.11138,1.11194,0.0631,0,UP,HOLD,,,,,
2023-12-28 09:30:00,1.11194,1.1139,1.11192,1.11361,0.0712,0,UP,HOLD,,,,,
2023-12-28 09:45:00,1.11361,1.11366,1.11275,1.11289,0.073,0,UP,HOLD,,,,,
2023-12-28 10:00:00,1.11288,1.11319,1.11262,1.11287,0.0718,1,UP,HOLD,,,,,
2023-12-28 10:15:00,1.11286,1.113,1.11258,1.1129,0.0724,1,UP,HOLD,,,,,
2023-12-28 10:30:00,1.11287,1.11316,1.11224,1.11232,0.0728,0,UP,HOLD,,,,,
2023-12-28 10:45:00,1.11235,1.11279,1.11223,1.11275,0.073,0,UP,HOLD,,,,,
2023-12-28 11:00:00,1.11275,1.11318,1.11263,1.11285,0.0711,0,UP,HOLD,,,,,
2023-12-28 11:15:00,1.11284,1.11284,1.11168,1.11213,0.0756,1,UP,HOLD,,,,,
2023-12-28 11:30:00,1.11215,1.11215,1.1114,1.11174,0.0747,1,UP,HOLD,,,,,
2023-12-28 11:45:00,1.11172,1.11241,1.1117,1.11196,0.0755,1,UP,HOLD,,,,,
2023-12-28 12:00:00,1.11196,1.11196,1.11146,1.1118,0.0711,0,UP,HOLD,,,,,
2023-12-28 12:15:00,1.11181,1.11186,1.11109,1.11147,0.0715,0,UP,HOLD,,,,,
2023-12-28 12:30:00,1.11146,1.11187,1.11123,1.11154,0.0708,1,UP,HOLD,,,,,
2023-12-28 12:45:00,1.11154,1.11157,1.11107,1.11121,0.0704,0,UP,HOLD,,,,,
2023-12-28 13:00:00,1.11123,1.11136,1.11104,1.11125,0.0597,1,UP,HOLD,,,,,
2023-12-28 13:15:00,1.11122,1.11164,1.11099,1.11109,0.0581,0,UP,HOLD,,,,,
2023-12-28 13:30:00,1.11121,1.11196,1.11067,1.11069,0.0627,0,UP,HOLD,,,,,
2023-12-28 13:45:00,1.11066,1.11086,1.10721,1.10727,0.0837,1,UP,HOLD,,,,,
2023-12-28 14:00:00,1.10729,1.10899,1.10718,1.10884,0.0893,2,UP,BUY (BULLISH),1.10884,1.108950884,2023-12-28 14:15:00,0.21,WIN ✅ (+0.01%)
2023-12-28 14:15:00,1.10882,1.10965,1.10881,1.10895,0.0911,1,UP,HOLD,,,,,
2023-12-28 14:30:00,1.10897,1.10947,1.10872,1.10886,0.0924,1,DOWN,HOLD,,,,,
2023-12-28 14:45:00,1.10889,1.11045,1.10885,1.11024,0.0951,1,DOWN,HOLD,,,,,
2023-12-28 15:00:00,1.11023,1.11089,1.11017,1.11053,0.0949,1,DOWN,HOLD,,,,,
2023-12-28 15:15:00,1.11054,1.11121,1.10997,1.11119,0.0982,1,DOWN,HOLD,,,,,
2023-12-28 15:30:00,1.11119,1.1113,1.11046,1.11074,0.1004,1,DOWN,HOLD,,,,,
2023-12-28 15:45:00,1.11074,1.11118,1.11025,1.11064,0.1015,1,DOWN,HOLD,,,,,
2023-12-28 16:00:00,1.11064,1.11064,1.10886,1.10888,0.109,1,DOWN,HOLD,,,,,
2023-12-28 16:15:00,1.10887,1.10891,1.10731,1.10741,0.1162,1,DOWN,HOLD,,,,,
2023-12-28 16:30:00,1.10741,1.10825,1.10736,1.10754,0.1199,1,DOWN,HOLD,,,,,
2023-12-28 16:45:00,1.10754,1.108,1.10687,1.10715,0.123,1,DOWN,HOLD,,,,,
2023-12-28 17:00:00,1.10716,1.10722,1.10669,1.10675,0.1182,1,DOWN,HOLD,,,,,
2023-12-28 17:15:00,1.10674,1.10729,1.10657,1.10716,0.0992,2,DOWN,BUY (BULLISH),1.10716,1.107270716,2023-12-28 17:30:00,0.04,WIN ✅ (+0.01%)
2023-12-28 17:30:00,1.10715,1.10751,1.10706,1.10726,0.0904,1,DOWN,HOLD,,,,,
2023-12-28 17:45:00,1.10728,1.10761,1.10721,1.10734,0.0876,2,DOWN,HOLD,,,,,
2023-12-28 18:00:00,1.10735,1.10736,1.10562,1.1057,0.0941,1,DOWN,HOLD,,,,,
2023-12-28 18:15:00,1.10571,1.10607,1.10547,1.10569,0.0877,3,DOWN,BUY (BULLISH),1.10569,1.1058005690000001,2023-12-28 18:30:00,0.07,WIN ✅ (+0.01%)
2023-12-28 18:30:00,1.1057,1.10592,1.10555,1.10589,0.0854,1,DOWN,HOLD,,,,,
2023-12-28 18:45:00,1.1059,1.10637,1.10567,1.10637,0.0819,1,DOWN,HOLD,,,,,
2023-12-28 19:00:00,1.10637,1.10644,1.10615,1.10621,0.0783,1,DOWN,HOLD,,,,,
2023-12-28 19:15:00,1.10622,1.10623,1.10583,1.10592,0.0749,1,DOWN,HOLD,,,,,
2023-12-28 19:30:00,1.10591,1.10607,1.10573,1.10601,0.0656,0,DOWN,HOLD,,,,,
2023-12-28 19:45:00,1.106,1.10657,1.10592,1.10642,0.0595,0,DOWN,HOLD,,,,,
2023-12-28 20:00:00,1.10642,1.10663,1.10632,1.10635,0.0557,1,DOWN,HOLD,,,,,
2023-12-28 20:15:00,1.10634,1.10682,1.10625,1.10676,0.0521,0,DOWN,HOLD,,,,,
2023-12-28 20:30:00,1.10676,1.10702,1.10669,1.10694,0.0508,0,DOWN,HOLD,,,,,
2023-12-28 20:45:00,1.10693,1.10693,1.10635,1.1065,0.05,0,DOWN,HOLD,,,,,
2023-12-28 21:00:00,1.1065,1.10653,1.1061,1.10626,0.0498,0,DOWN,HOLD,,,,,
2023-12-28 21:15:00,1.10629,1.10643,1.10602,1.10606,0.0499,0,DOWN,HOLD,,,,,
2023-12-28 21:30:00,1.10606,1.10621,1.10596,1.10604,0.0403,1,DOWN,HOLD,,,,,
2023-12-28 21:45:00,1.10604,1.10625,1.10603,1.1062,0.0378,0,DOWN,HOLD,,,,,
2023-12-28 22:00:00,1.10606,1.1064,1.10604,1.10638,0.0378,0,DOWN,HOLD,,,,,
2023-12-28 22:15:00,1.10639,1.10639,1.10618,1.1063,0.0346,1,DOWN,HOLD,,,,,
2023-12-28 22:30:00,1.10631,1.10643,1.10623,1.10627,0.034,1,DOWN,HOLD,,,,,
2023-12-28 22:45:00,1.10625,1.10629,1.10614,1.10622,0.0324,1,DOWN,HOLD,,,,,
2023-12-28 23:00:00,1.10628,1.10646,1.10618,1.10634,0.032,1,DOWN,HOLD,,,,,
2023-12-28 23:15:00,1.10634,1.1066,1.10634,1.10659,0.0295,0,DOWN,HOLD,,,,,
2023-12-28 23:30:00,1.1066,1.1066,1.10641,1.10659,0.0287,1,DOWN,HOLD,,,,,
2023-12-28 23:45:00,1.1066,1.10673,1.1065,1.10673,0.0265,0,DOWN,HOLD,,,,,
2023-12-29 00:00:00,1.10674,1.10689,1.1066,1.10684,0.0263,0,DOWN,HOLD,,,,,
2023-12-29 00:15:00,1.10684,1.10727,1.10684,1.10713,0.0252,0,DOWN,HOLD,,,,,
2023-12-29 00:30:00,1.10712,1.1072,1.10698,1.10716,0.0239,1,DOWN,HOLD,,,,,
2023-12-29 00:45:00,1.10716,1.10785,1.10712,1.10759,0.0259,0,DOWN,HOLD,,,,,
2023-12-29 01:00:00,1.10759,1.108,1.10748,1.10786,0.0277,0,DOWN,HOLD,,,,,
2023-12-29 01:15:00,1.10788,1.10817,1.10787,1.10795,0.0282,2,DOWN,SELL (BEARISH),1.10795,1.107839205,2023-12-29 01:30:00,0.06,WIN ✅ (+0.01%)
2023-12-29 01:30:00,1.10794,1.10832,1.10777,1.10819,0.0295,0,DOWN,HOLD,,,,,
2023-12-29 01:45:00,1.10819,1.1084,1.10779,1.10786,0.032,1,DOWN,HOLD,,,,,
2023-12-29 02:00:00,1.10785,1.10789,1.10759,1.10763,0.0327,0,DOWN,HOLD,,,,,
2023-12-29 02:15:00,1.10761,1.10779,1.10743,1.10746,0.0341,0,DOWN,HOLD,,,,,
2023-12-29 02:30:00,1.10745,1.10755,1.10726,1.10735,0.0341,0,DOWN,HOLD,,,,,
2023-12-29 02:45:00,1.10735,1.10739,1.10704,1.10712,0.0347,0,DOWN,HOLD,,,,,
2023-12-29 03:00:00,1.10712,1.10724,1.10689,1.10689,0.0358,0,DOWN,HOLD,,,,,
2023-12-29 03:15:00,1.1069,1.10704,1.10651,1.10651,0.0377,0,DOWN,HOLD,,,,,
2023-12-29 03:30:00,1.1065,1.10681,1.10645,1.1065,0.0382,1,UP,HOLD,,,,,
2023-12-29 03:45:00,1.10651,1.10675,1.10634,1.10648,0.038,1,UP,HOLD,,,,,
2023-12-29 04:00:00,1.10647,1.10676,1.1064,1.10656,0.0389,1,UP,HOLD,,,,,
2023-12-29 04:15:00,1.10656,1.10657,1.10634,1.10644,0.0357,1,UP,HOLD,,,,,
2023-12-29 04:30:00,1.10644,1.10671,1.10643,1.10666,0.0341,0,UP,HOLD,,,,,
2023-12-29 04:45:00,1.10666,1.10683,1.10653,1.10663,0.0341,1,UP,HOLD,,,,,
2023-12-29 05:00:00,1.10662,1.10664,1.10625,1.10626,0.0331,0,UP,HOLD,,,,,
2023-12-29 05:15:00,1.10625,1.10638,1.10619,1.10628,0.0303,2,UP,BUY (BULLISH),1.10628,1.106390628,2023-12-29 05:30:00,0.1,WIN ✅ (+0.01%)
2023-12-29 05:30:00,1.10628,1.10647,1.10605,1.10637,0.0311,2,UP,BUY (BULLISH),1.10637,1.106480637,2023-12-29 05:45:00,0.1,WIN ✅ (+0.01%)
2023-12-29 05:45:00,1.10637,1.10665,1.10611,1.10658,0.0323,0,UP,HOLD,,,,,
2023-12-29 06:00:00,1.10658,1.10697,1.10654,1.10696,0.0332,0,UP,HOLD,,,,,
2023-12-29 06:15:00,1.10696,1.10702,1.1068,1.10689,0.0323,1,UP,HOLD,,,,,
2023-12-29 06:30:00,1.10689,1.10739,1.10688,1.10719,0.0334,0,UP,HOLD,,,,,
2023-12-29 06:45:00,1.1072,1.10744,1.10714,1.1073,0.0319,0,UP,HOLD,,,,,
2023-12-29 07:00:00,1.1073,1.10756,1.1071,1.10756,0.0325,0,UP,HOLD,,,,,
2023-12-29 07:15:00,1.10756,1.10759,1.10677,1.10683,0.0352,0,UP,HOLD,,,,,
2023-12-29 07:30:00,1.10684,1.10685,1.10636,1.10654,0.036,0,DOWN,HOLD,,,,,
2023-12-29 07:45:00,1.10654,1.1067,1.1064,1.10657,0.0365,1,DOWN,HOLD,,,,,
2023-12-29 08:00:00,1.10649,1.10758,1.10643,1.10749,0.0421,0,DOWN,HOLD,,,,,
2023-12-29 08:15:00,1.10749,1.1077,1.10725,1.10755,0.043,2,DOWN,SELL (BEARISH),1.10755,1.1074392450000001,2023-12-29 08:30:00,0.27,WIN ✅ (+0.01%)
2023-12-29 08:30:00,1.10755,1.10756,1.10592,1.10602,0.0511,0,DOWN,HOLD,,,,,
2023-12-29 08:45:00,1.10602,1.1063,1.10579,1.10602,0.0532,2,DOWN,BUY (BULLISH),1.10602,1.10528,2023-12-29 10:00:00,0.01,LOSS ❌ (0.01%)
2023-12-29 09:00:00,1.10603,1.1061,1.10539,1.10553,0.0551,0,DOWN,HOLD,,,,,
2023-12-29 09:15:00,1.10551,1.10553,1.10499,1.10514,0.0551,0,DOWN,HOLD,,,,,
2023-12-29 09:30:00,1.10514,1.10521,1.10454,1.10517,0.0567,2,DOWN,BUY (BULLISH),1.10517,1.105280517,2023-12-29 10:00:00,0.14,WIN ✅ (+0.01%)
