analysis_time,close,high_day,low_day,dist_res_pct,dist_sup_pct,near_res,near_sup,pos_in_range,poi_strength,rejection_type,change_pct,result,analysis_hour,estrategia
08:45:00,1.18797,1.18896,1.1852,0.0841772098621926,0.1085886007222416,False,False,1.0,0.633012618163756,BULLISH_REJECTION,-0.091753158749803,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.18841,1.18896,1.1852,0.1211703031781864,0.1455726559015835,False,False,1.0,0.6327782499305771,BULLISH_REJECTION,-0.1287434471268359,DOWN,12:00,BASELINE: FAR BELOW POI
13:45:00,1.18846,1.18896,1.1852,0.1253723305790679,0.1497736566649373,False,False,1.0,0.632751628157445,BULLISH_REJECTION,-0.1329451559160709,DOWN,14:00,BASELINE: FAR BELOW POI
08:45:00,1.18647,1.18702,1.18458,0.1230541016629174,0.140753664230856,False,False,1.0,0.4113041206267327,BULLISH_REJECTION,-0.1205255927246218,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.18609,1.18702,1.18458,0.0910554848283175,0.1087607179893611,False,False,1.0,0.4114358944093614,BULLISH_REJECTION,-0.0885261658052926,DOWN,12:00,BASELINE: FAR BELOW POI
08:45:00,1.18309,1.18533,1.17818,0.3592287991615063,0.3719074626613325,False,False,1.0,1.0,BULLISH_REJECTION,-0.5308133785257304,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.18343,1.18533,1.17818,0.3878556399617951,0.4005306608755876,False,False,1.0,1.0,BULLISH_REJECTION,-0.5593909229950289,DOWN,12:00,BASELINE: FAR BELOW POI
13:45:00,1.18234,1.18533,1.17818,0.2960231405517733,0.3087098465754294,False,False,1.0,1.0,BULLISH_REJECTION,-0.4677165620718266,DOWN,14:00,BASELINE: FAR BELOW POI
17:45:00,1.18057,1.18533,1.17818,0.146539383518113,0.1592451104127567,False,False,1.0,1.0,BULLISH_REJECTION,-0.3184902208255322,DOWN,18:00,BASELINE: FAR BELOW POI
08:45:00,1.18009,1.18073,1.17416,0.2609970425984623,0.2796396884983417,False,False,1.0,1.0,BULLISH_REJECTION,-0.1728681710717014,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.17804,1.18073,1.17416,0.0874333638925746,0.1061084513259289,False,False,1.0,1.0,BULLISH_REJECTION,0.000848867610613,UP,12:00,BASELINE: FAR BELOW POI
08:45:00,1.18101,1.18342,1.17741,0.1278566650578657,0.1498717199684869,False,False,1.0,1.0,BULLISH_REJECTION,-0.309057501629955,DOWN,09:00,BASELINE: FAR BELOW POI
17:45:00,1.17851,1.1796,1.17657,0.0797617330357774,0.1001264308321489,False,False,1.0,0.5142086193583574,BULLISH_REJECTION,0.2503160770803819,UP,18:00,BASELINE: FAR BELOW POI
