<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.05.14	18:15:00	1.16778	1.16781	1.16756	1.16764	967	0	7
2026.05.14	18:30:00	1.16763	1.16770	1.16735	1.16748	784	0	7
2026.05.14	18:45:00	1.16747	1.16771	1.16739	1.16770	839	0	7
2026.05.14	19:00:00	1.16770	1.16787	1.16763	1.16767	737	0	7
2026.05.14	19:15:00	1.16767	1.16770	1.16734	1.16735	873	0	7
2026.05.14	19:30:00	1.16734	1.16745	1.16696	1.16699	949	0	7
2026.05.14	19:45:00	1.16700	1.16706	1.16683	1.16706	1008	0	7
2026.05.14	20:00:00	1.16706	1.16717	1.16676	1.16679	614	0	7
2026.05.14	20:15:00	1.16679	1.16695	1.16655	1.16665	467	0	7
2026.05.14	20:30:00	1.16666	1.16680	1.16658	1.16669	425	0	7
2026.05.14	20:45:00	1.16669	1.16688	1.16665	1.16682	377	0	7
2026.05.14	21:00:00	1.16666	1.16688	1.16654	1.16680	24	0	25
2026.05.14	21:15:00	1.16680	1.16698	1.16672	1.16693	85	0	24
2026.05.14	21:30:00	1.16693	1.16738	1.16693	1.16699	122	0	24
2026.05.14	21:45:00	1.16699	1.16707	1.16688	1.16703	89	0	24
2026.05.14	22:00:00	1.16703	1.16710	1.16680	1.16689	182	0	7
2026.05.14	22:15:00	1.16689	1.16702	1.16685	1.16696	164	0	7
2026.05.14	22:30:00	1.16694	1.16707	1.16691	1.16707	237	0	7
2026.05.14	22:45:00	1.16706	1.16707	1.16690	1.16693	185	0	7
2026.05.14	23:00:00	1.16692	1.16695	1.16625	1.16626	299	0	7
2026.05.14	23:15:00	1.16626	1.16640	1.16617	1.16638	327	0	7
2026.05.14	23:30:00	1.16638	1.16640	1.16620	1.16636	273	0	7
2026.05.14	23:45:00	1.16635	1.16647	1.16610	1.16615	562	0	7
2026.05.15	00:00:00	1.16616	1.16625	1.16567	1.16597	1194	0	7
2026.05.15	00:15:00	1.16597	1.16633	1.16585	1.16586	891	0	7
2026.05.15	00:30:00	1.16586	1.16589	1.16523	1.16540	1002	0	7
2026.05.15	00:45:00	1.16541	1.16562	1.16519	1.16550	995	0	7
2026.05.15	01:00:00	1.16551	1.16562	1.16534	1.16551	1100	0	7
2026.05.15	01:15:00	1.16551	1.16551	1.16487	1.16490	1317	0	7
2026.05.15	01:30:00	1.16491	1.16518	1.16459	1.16502	1514	0	7
2026.05.15	01:45:00	1.16504	1.16507	1.16464	1.16466	1109	0	7
2026.05.15	02:00:00	1.16465	1.16483	1.16453	1.16476	850	0	7
2026.05.15	02:15:00	1.16476	1.16532	1.16471	1.16507	730	0	7
2026.05.15	02:30:00	1.16508	1.16535	1.16500	1.16532	711	0	7
2026.05.15	02:45:00	1.16533	1.16572	1.16525	1.16532	931	0	7
2026.05.15	03:00:00	1.16530	1.16547	1.16515	1.16516	792	0	7
2026.05.15	03:15:00	1.16515	1.16523	1.16503	1.16522	740	0	7
2026.05.15	03:30:00	1.16522	1.16532	1.16496	1.16519	758	0	7
2026.05.15	03:45:00	1.16519	1.16524	1.16512	1.16517	550	0	7
2026.05.15	04:00:00	1.16517	1.16523	1.16503	1.16522	575	0	7
2026.05.15	04:15:00	1.16522	1.16523	1.16510	1.16513	534	0	7
2026.05.15	04:30:00	1.16512	1.16516	1.16487	1.16491	638	0	7
2026.05.15	04:45:00	1.16489	1.16493	1.16461	1.16470	793	0	7
2026.05.15	05:00:00	1.16471	1.16473	1.16425	1.16448	1310	0	7
2026.05.15	05:15:00	1.16448	1.16477	1.16431	1.16471	760	0	7
2026.05.15	05:30:00	1.16468	1.16473	1.16439	1.16439	917	0	7
2026.05.15	05:45:00	1.16439	1.16439	1.16323	1.16323	1690	0	7
2026.05.15	06:00:00	1.16321	1.16432	1.16321	1.16408	2137	0	7
2026.05.15	06:15:00	1.16408	1.16428	1.16375	1.16379	1714	0	6
2026.05.15	06:30:00	1.16379	1.16428	1.16367	1.16388	1566	0	7
2026.05.15	06:45:00	1.16388	1.16417	1.16325	1.16346	1498	0	7
2026.05.15	07:00:00	1.16346	1.16457	1.16315	1.16431	2014	0	7
2026.05.15	07:15:00	1.16430	1.16486	1.16412	1.16423	1653	0	7
2026.05.15	07:30:00	1.16423	1.16428	1.16385	1.16402	1473	0	7
2026.05.15	07:45:00	1.16402	1.16408	1.16355	1.16363	1426	0	7
2026.05.15	08:00:00	1.16372	1.16379	1.16325	1.16342	2007	0	7
2026.05.15	08:15:00	1.16341	1.16347	1.16307	1.16323	1677	0	7
2026.05.15	08:30:00	1.16324	1.16358	1.16305	1.16357	1683	0	7
2026.05.15	08:45:00	1.16357	1.16361	1.16301	1.16327	1478	0	7
2026.05.15	09:00:00	1.16328	1.16333	1.16196	1.16197	1661	0	7
2026.05.15	09:15:00	1.16196	1.16262	1.16170	1.16247	1937	0	7
2026.05.15	09:30:00	1.16246	1.16262	1.16220	1.16230	1509	0	7
2026.05.15	09:45:00	1.16230	1.16285	1.16216	1.16276	1911	0	7
2026.05.15	10:00:00	1.16277	1.16356	1.16270	1.16349	1535	0	7
2026.05.15	10:15:00	1.16347	1.16403	1.16329	1.16370	1597	0	7
2026.05.15	10:30:00	1.16370	1.16447	1.16360	1.16444	1505	0	7
2026.05.15	10:45:00	1.16443	1.16552	1.16436	1.16490	2719	0	7
2026.05.15	11:00:00	1.16490	1.16497	1.16404	1.16457	1665	0	7
2026.05.15	11:15:00	1.16456	1.16466	1.16395	1.16396	1340	0	7
2026.05.15	11:30:00	1.16396	1.16400	1.16328	1.16328	1396	0	7
2026.05.15	11:45:00	1.16327	1.16342	1.16289	1.16313	1221	0	7
2026.05.15	12:00:00	1.16311	1.16318	1.16257	1.16270	1697	0	7
2026.05.15	12:15:00	1.16270	1.16308	1.16259	1.16291	1467	0	7
2026.05.15	12:30:00	1.16290	1.16292	1.16199	1.16202	1634	0	7
2026.05.15	12:45:00	1.16202	1.16288	1.16186	1.16259	1668	0	7
2026.05.15	13:00:00	1.16263	1.16293	1.16227	1.16282	1889	0	7
2026.05.15	13:15:00	1.16283	1.16319	1.16257	1.16288	1574	0	7
2026.05.15	13:30:00	1.16288	1.16298	1.16231	1.16232	2287	0	7
2026.05.15	13:45:00	1.16232	1.16254	1.16187	1.16231	2351	0	7
2026.05.15	14:00:00	1.16230	1.16297	1.16211	1.16261	2129	0	7
2026.05.15	14:15:00	1.16261	1.16376	1.16261	1.16320	2412	0	7
2026.05.15	14:30:00	1.16320	1.16336	1.16267	1.16269	2132	0	7
2026.05.15	14:45:00	1.16268	1.16304	1.16231	1.16291	2304	0	7
2026.05.15	15:00:00	1.16289	1.16307	1.16243	1.16280	2270	0	7
2026.05.15	15:15:00	1.16278	1.16292	1.16203	1.16228	1772	0	7
2026.05.15	15:30:00	1.16228	1.16258	1.16216	1.16230	1704	0	7
2026.05.15	15:45:00	1.16229	1.16261	1.16205	1.16261	1666	0	7
2026.05.15	16:00:00	1.16263	1.16269	1.16227	1.16242	1600	0	7
2026.05.15	16:15:00	1.16241	1.16275	1.16236	1.16272	1181	0	7
2026.05.15	16:30:00	1.16273	1.16309	1.16265	1.16307	1234	0	7
2026.05.15	16:45:00	1.16307	1.16310	1.16265	1.16298	1071	0	7
2026.05.15	17:00:00	1.16296	1.16336	1.16284	1.16335	1108	0	7
2026.05.15	17:15:00	1.16335	1.16354	1.16317	1.16321	1091	0	7
2026.05.15	17:30:00	1.16319	1.16332	1.16280	1.16281	1126	0	7
2026.05.15	17:45:00	1.16282	1.16298	1.16264	1.16265	893	0	7
2026.05.15	18:00:00	1.16266	1.16269	1.16229	1.16247	1036	0	7
2026.05.15	18:15:00	1.16246	1.16247	1.16205	1.16213	1311	0	7
2026.05.15	18:30:00	1.16213	1.16213	1.16164	1.16199	1198	0	7
2026.05.15	18:45:00	1.16200	1.16233	1.16192	1.16216	1008	0	7
2026.05.15	19:00:00	1.16220	1.16223	1.16197	1.16197	805	0	7
2026.05.15	19:15:00	1.16198	1.16218	1.16191	1.16211	666	0	7
2026.05.15	19:30:00	1.16212	1.16228	1.16188	1.16190	903	0	7
2026.05.15	19:45:00	1.16190	1.16223	1.16189	1.16211	1037	0	7
2026.05.15	20:00:00	1.16211	1.16221	1.16188	1.16212	629	0	7
2026.05.15	20:15:00	1.16212	1.16222	1.16202	1.16206	347	0	7
2026.05.15	20:30:00	1.16206	1.16246	1.16206	1.16245	401	0	7
2026.05.15	20:45:00	1.16245	1.16256	1.16227	1.16234	653	0	7
2026.05.17	21:00:00	1.16151	1.16222	1.16151	1.16216	24	0	22
2026.05.17	21:15:00	1.16216	1.16232	1.16196	1.16212	31	0	7
2026.05.17	21:30:00	1.16212	1.16214	1.16187	1.16187	21	0	10
2026.05.17	21:45:00	1.16187	1.16207	1.16150	1.16198	83	0	7
2026.05.17	22:00:00	1.16228	1.16239	1.16171	1.16206	162	0	6
2026.05.17	22:15:00	1.16223	1.16226	1.16190	1.16197	195	0	12
2026.05.17	22:30:00	1.16203	1.16235	1.16187	1.16232	304	0	7
2026.05.17	22:45:00	1.16232	1.16233	1.16221	1.16227	193	0	7
2026.05.17	23:00:00	1.16228	1.16232	1.16200	1.16207	336	0	7
2026.05.17	23:15:00	1.16206	1.16216	1.16188	1.16193	377	0	7
2026.05.17	23:30:00	1.16193	1.16193	1.16116	1.16144	633	0	7
2026.05.17	23:45:00	1.16143	1.16148	1.16120	1.16133	882	0	7
2026.05.18	00:00:00	1.16133	1.16207	1.16130	1.16152	1526	0	7
2026.05.18	00:15:00	1.16151	1.16174	1.16137	1.16147	1345	0	7
2026.05.18	00:30:00	1.16147	1.16157	1.16101	1.16103	1068	0	7
2026.05.18	00:45:00	1.16103	1.16124	1.16080	1.16112	1500	0	7
2026.05.18	01:00:00	1.16112	1.16133	1.16081	1.16110	1693	0	7
2026.05.18	01:15:00	1.16110	1.16136	1.16096	1.16127	1743	0	7
2026.05.18	01:30:00	1.16128	1.16163	1.16122	1.16141	1596	0	7
2026.05.18	01:45:00	1.16142	1.16185	1.16122	1.16172	1354	0	7
2026.05.18	02:00:00	1.16168	1.16169	1.16127	1.16161	1378	0	7
2026.05.18	02:15:00	1.16160	1.16181	1.16156	1.16174	841	0	7
2026.05.18	02:30:00	1.16172	1.16192	1.16156	1.16164	861	0	7
2026.05.18	02:45:00	1.16164	1.16172	1.16136	1.16151	1055	0	7
2026.05.18	03:00:00	1.16152	1.16173	1.16151	1.16171	915	0	7
2026.05.18	03:15:00	1.16172	1.16203	1.16165	1.16198	730	0	7
2026.05.18	03:30:00	1.16197	1.16212	1.16177	1.16211	1049	0	7
2026.05.18	03:45:00	1.16212	1.16222	1.16201	1.16215	824	0	7
2026.05.18	04:00:00	1.16215	1.16258	1.16212	1.16252	932	0	7
2026.05.18	04:15:00	1.16252	1.16258	1.16205	1.16210	753	0	7
2026.05.18	04:30:00	1.16209	1.16229	1.16206	1.16217	775	0	7
2026.05.18	04:45:00	1.16218	1.16224	1.16187	1.16203	855	0	7
2026.05.18	05:00:00	1.16202	1.16216	1.16179	1.16182	1158	0	7
2026.05.18	05:15:00	1.16181	1.16207	1.16165	1.16198	845	0	7
2026.05.18	05:30:00	1.16198	1.16216	1.16183	1.16199	1007	0	7
2026.05.18	05:45:00	1.16197	1.16229	1.16193	1.16227	1034	0	7
2026.05.18	06:00:00	1.16227	1.16278	1.16213	1.16278	1567	0	7
2026.05.18	06:15:00	1.16277	1.16333	1.16276	1.16304	1274	0	7
2026.05.18	06:30:00	1.16304	1.16359	1.16297	1.16346	1207	0	7
2026.05.18	06:45:00	1.16346	1.16362	1.16334	1.16354	1276	0	7
2026.05.18	07:00:00	1.16354	1.16364	1.16313	1.16325	1532	0	7
2026.05.18	07:15:00	1.16325	1.16391	1.16314	1.16367	1536	0	7
2026.05.18	07:30:00	1.16365	1.16401	1.16350	1.16357	1572	0	7
2026.05.18	07:45:00	1.16356	1.16363	1.16311	1.16316	1601	0	7
2026.05.18	08:00:00	1.16316	1.16333	1.16286	1.16332	1239	0	7
2026.05.18	08:15:00	1.16332	1.16374	1.16330	1.16374	1297	0	7
2026.05.18	08:30:00	1.16377	1.16448	1.16366	1.16375	1347	0	7
2026.05.18	08:45:00	1.16376	1.16449	1.16376	1.16412	1314	0	7
2026.05.18	09:00:00	1.16412	1.16423	1.16372	1.16383	1352	0	7
2026.05.18	09:15:00	1.16382	1.16397	1.16371	1.16393	1220	0	7
2026.05.18	09:30:00	1.16392	1.16409	1.16374	1.16383	974	0	7
2026.05.18	09:45:00	1.16383	1.16388	1.16348	1.16348	1069	0	7
2026.05.18	10:00:00	1.16346	1.16364	1.16319	1.16352	1007	0	7
2026.05.18	10:15:00	1.16352	1.16361	1.16334	1.16358	983	0	7
2026.05.18	10:30:00	1.16357	1.16361	1.16318	1.16339	961	0	7
2026.05.18	10:45:00	1.16338	1.16341	1.16261	1.16267	948	0	7
2026.05.18	11:00:00	1.16267	1.16305	1.16262	1.16293	1340	0	7
2026.05.18	11:15:00	1.16292	1.16332	1.16280	1.16304	1106	0	7
2026.05.18	11:30:00	1.16304	1.16493	1.16300	1.16488	2440	0	7
2026.05.18	11:45:00	1.16492	1.16492	1.16383	1.16413	2280	0	7
2026.05.18	12:00:00	1.16416	1.16489	1.16406	1.16471	1572	0	7
2026.05.18	12:15:00	1.16471	1.16472	1.16423	1.16462	1664	0	7
2026.05.18	12:30:00	1.16462	1.16542	1.16455	1.16533	2388	0	7
2026.05.18	12:45:00	1.16532	1.16569	1.16485	1.16510	2329	0	7
2026.05.18	13:00:00	1.16509	1.16536	1.16465	1.16499	2223	0	7
2026.05.18	13:15:00	1.16499	1.16499	1.16450	1.16495	1759	0	7
2026.05.18	13:30:00	1.16495	1.16501	1.16435	1.16463	2383	0	7
2026.05.18	13:45:00	1.16462	1.16558	1.16461	1.16508	2671	0	7
2026.05.18	14:00:00	1.16508	1.16530	1.16426	1.16451	2591	0	6
2026.05.18	14:15:00	1.16452	1.16469	1.16416	1.16452	2083	0	7
2026.05.18	14:30:00	1.16451	1.16472	1.16410	1.16425	2094	0	7
2026.05.18	14:45:00	1.16424	1.16466	1.16415	1.16415	1935	0	7
2026.05.18	15:00:00	1.16415	1.16420	1.16329	1.16392	2824	0	7
2026.05.18	15:15:00	1.16392	1.16424	1.16363	1.16402	2201	0	7
2026.05.18	15:30:00	1.16403	1.16488	1.16385	1.16471	1978	0	7
2026.05.18	15:45:00	1.16473	1.16527	1.16451	1.16482	2068	0	7
2026.05.18	16:00:00	1.16482	1.16539	1.16436	1.16538	1803	0	7
2026.05.18	16:15:00	1.16538	1.16558	1.16485	1.16494	1967	0	7
2026.05.18	16:30:00	1.16494	1.16537	1.16477	1.16502	1507	0	7
2026.05.18	16:45:00	1.16504	1.16541	1.16501	1.16511	1391	0	7
2026.05.18	17:00:00	1.16504	1.16527	1.16493	1.16496	1366	0	7
2026.05.18	17:15:00	1.16496	1.16531	1.16491	1.16512	970	0	7
2026.05.18	17:30:00	1.16512	1.16530	1.16495	1.16513	980	0	7
2026.05.18	17:45:00	1.16513	1.16518	1.16477	1.16478	992	0	7
2026.05.18	18:00:00	1.16478	1.16485	1.16448	1.16453	1460	0	7
2026.05.18	18:15:00	1.16452	1.16454	1.16364	1.16384	1659	0	7
2026.05.18	18:30:00	1.16390	1.16394	1.16351	1.16368	1731	0	7
2026.05.18	18:45:00	1.16368	1.16370	1.16283	1.16289	1405	0	7
2026.05.18	19:00:00	1.16292	1.16560	1.16288	1.16458	2831	0	6
2026.05.18	19:15:00	1.16458	1.16509	1.16442	1.16471	1711	0	7
2026.05.18	19:30:00	1.16473	1.16523	1.16469	1.16514	1548	0	7
2026.05.18	19:45:00	1.16513	1.16552	1.16505	1.16507	1658	0	7
2026.05.18	20:00:00	1.16509	1.16572	1.16509	1.16570	714	0	7
2026.05.18	20:15:00	1.16570	1.16606	1.16570	1.16589	394	0	7
2026.05.18	20:30:00	1.16588	1.16590	1.16543	1.16574	533	0	7
2026.05.18	20:45:00	1.16573	1.16573	1.16544	1.16548	576	0	7
2026.05.18	21:00:00	1.16540	1.16540	1.16477	1.16520	34	0	30
2026.05.18	21:15:00	1.16520	1.16527	1.16479	1.16505	36	0	41
2026.05.18	21:30:00	1.16505	1.16582	1.16494	1.16572	124	0	24
2026.05.18	21:45:00	1.16572	1.16604	1.16550	1.16584	168	0	17
2026.05.18	22:00:00	1.16578	1.16616	1.16570	1.16592	193	0	7
2026.05.18	22:15:00	1.16592	1.16598	1.16583	1.16587	178	0	7
2026.05.18	22:30:00	1.16587	1.16601	1.16582	1.16582	282	0	7
2026.05.18	22:45:00	1.16583	1.16585	1.16574	1.16575	158	0	7
2026.05.18	23:00:00	1.16574	1.16583	1.16563	1.16564	241	0	7
2026.05.18	23:15:00	1.16564	1.16582	1.16559	1.16581	455	0	7
2026.05.18	23:30:00	1.16581	1.16583	1.16543	1.16573	543	0	7
2026.05.18	23:45:00	1.16573	1.16574	1.16543	1.16544	381	0	7
2026.05.19	00:00:00	1.16546	1.16556	1.16493	1.16505	1315	0	7
2026.05.19	00:15:00	1.16505	1.16537	1.16487	1.16503	968	0	7
2026.05.19	00:30:00	1.16502	1.16506	1.16448	1.16455	972	0	7
2026.05.19	00:45:00	1.16455	1.16462	1.16435	1.16442	945	0	7
2026.05.19	01:00:00	1.16442	1.16458	1.16429	1.16446	1311	0	7
2026.05.19	01:15:00	1.16447	1.16468	1.16435	1.16459	1052	0	7
2026.05.19	01:30:00	1.16458	1.16523	1.16440	1.16519	1149	0	7
2026.05.19	01:45:00	1.16519	1.16521	1.16459	1.16461	1185	0	7
2026.05.19	02:00:00	1.16459	1.16459	1.16405	1.16429	1215	0	7
2026.05.19	02:15:00	1.16428	1.16468	1.16417	1.16447	834	0	7
2026.05.19	02:30:00	1.16447	1.16465	1.16432	1.16443	1021	0	7
2026.05.19	02:45:00	1.16443	1.16453	1.16412	1.16428	868	0	7
2026.05.19	03:00:00	1.16427	1.16433	1.16403	1.16425	967	0	7
2026.05.19	03:15:00	1.16425	1.16454	1.16419	1.16444	928	0	7
2026.05.19	03:30:00	1.16444	1.16450	1.16434	1.16435	749	0	7
2026.05.19	03:45:00	1.16434	1.16434	1.16407	1.16407	891	0	7
2026.05.19	04:00:00	1.16409	1.16428	1.16401	1.16420	909	0	7
2026.05.19	04:15:00	1.16420	1.16429	1.16402	1.16408	692	0	7
2026.05.19	04:30:00	1.16408	1.16421	1.16373	1.16374	696	0	7
2026.05.19	04:45:00	1.16376	1.16380	1.16349	1.16363	712	0	7
2026.05.19	05:00:00	1.16363	1.16393	1.16350	1.16383	774	0	7
2026.05.19	05:15:00	1.16384	1.16387	1.16334	1.16352	834	0	7
2026.05.19	05:30:00	1.16352	1.16391	1.16341	1.16382	889	0	7
2026.05.19	05:45:00	1.16381	1.16427	1.16375	1.16418	1142	0	7
2026.05.19	06:00:00	1.16421	1.16423	1.16375	1.16402	1391	0	7
2026.05.19	06:15:00	1.16401	1.16454	1.16396	1.16425	1201	0	7
2026.05.19	06:30:00	1.16425	1.16428	1.16382	1.16419	1288	0	7
2026.05.19	06:45:00	1.16419	1.16422	1.16357	1.16364	1360	0	7
2026.05.19	07:00:00	1.16362	1.16363	1.16303	1.16339	1886	0	7
2026.05.19	07:15:00	1.16340	1.16345	1.16296	1.16313	1457	0	7
2026.05.19	07:30:00	1.16313	1.16334	1.16301	1.16307	1378	0	7
2026.05.19	07:45:00	1.16309	1.16371	1.16307	1.16345	1670	0	7
2026.05.19	08:00:00	1.16345	1.16357	1.16257	1.16278	1861	0	7
2026.05.19	08:15:00	1.16278	1.16320	1.16269	1.16299	1800	0	7
2026.05.19	08:30:00	1.16299	1.16335	1.16257	1.16270	1499	0	7
2026.05.19	08:45:00	1.16269	1.16280	1.16218	1.16230	1423	0	7
2026.05.19	09:00:00	1.16229	1.16230	1.16159	1.16171	1603	0	7
2026.05.19	09:15:00	1.16171	1.16193	1.16142	1.16174	1431	0	7
2026.05.19	09:30:00	1.16175	1.16193	1.16146	1.16177	1394	0	7
2026.05.19	09:45:00	1.16176	1.16202	1.16161	1.16191	1204	0	7
2026.05.19	10:00:00	1.16191	1.16256	1.16182	1.16251	1241	0	7
2026.05.19	10:15:00	1.16250	1.16263	1.16228	1.16244	930	0	7
2026.05.19	10:30:00	1.16245	1.16251	1.16104	1.16122	1647	0	7
2026.05.19	10:45:00	1.16123	1.16232	1.16118	1.16218	1923	0	7
2026.05.19	11:00:00	1.16218	1.16220	1.16177	1.16180	1591	0	7
2026.05.19	11:15:00	1.16179	1.16200	1.16165	1.16185	1381	0	7
2026.05.19	11:30:00	1.16185	1.16222	1.16184	1.16214	1197	0	7
2026.05.19	11:45:00	1.16214	1.16220	1.16160	1.16163	1385	0	7
2026.05.19	12:00:00	1.16163	1.16226	1.16148	1.16216	1826	0	7
2026.05.19	12:15:00	1.16216	1.16236	1.16197	1.16217	1268	0	7
2026.05.19	12:30:00	1.16215	1.16233	1.16165	1.16178	1667	0	7
2026.05.19	12:45:00	1.16179	1.16215	1.16155	1.16164	1753	0	7
2026.05.19	13:00:00	1.16161	1.16176	1.16113	1.16145	2143	0	7
2026.05.19	13:15:00	1.16144	1.16149	1.16039	1.16053	2086	0	7
2026.05.19	13:30:00	1.16059	1.16095	1.16012	1.16090	2816	0	7
2026.05.19	13:45:00	1.16090	1.16153	1.16075	1.16134	2678	0	7
2026.05.19	14:00:00	1.16133	1.16166	1.16049	1.16049	2743	0	7
2026.05.19	14:15:00	1.16050	1.16062	1.15946	1.16004	2766	0	7
2026.05.19	14:30:00	1.16003	1.16011	1.15946	1.15958	2727	0	7
2026.05.19	14:45:00	1.15958	1.16005	1.15951	1.15952	2515	0	7
2026.05.19	15:00:00	1.15952	1.15978	1.15918	1.15946	2270	0	7
2026.05.19	15:15:00	1.15946	1.15978	1.15929	1.15955	2041	0	7
2026.05.19	15:30:00	1.15956	1.16026	1.15944	1.15995	1653	0	7
2026.05.19	15:45:00	1.15995	1.16025	1.15989	1.16016	1551	0	7
2026.05.19	16:00:00	1.16017	1.16022	1.15953	1.15986	1693	0	7
2026.05.19	16:15:00	1.15985	1.16055	1.15972	1.16048	1339	0	7
2026.05.19	16:30:00	1.16046	1.16090	1.16035	1.16082	1800	0	7
2026.05.19	16:45:00	1.16082	1.16086	1.16054	1.16067	1309	0	7
2026.05.19	17:00:00	1.16066	1.16119	1.16062	1.16112	1228	0	7
2026.05.19	17:15:00	1.16113	1.16116	1.16082	1.16091	1089	0	7
2026.05.19	17:30:00	1.16091	1.16103	1.16069	1.16099	1097	0	7
2026.05.19	17:45:00	1.16099	1.16113	1.16078	1.16104	1051	0	7
2026.05.19	18:00:00	1.16105	1.16144	1.16102	1.16120	926	0	7
2026.05.19	18:15:00	1.16119	1.16125	1.16078	1.16082	1115	0	7
2026.05.19	18:30:00	1.16081	1.16094	1.16062	1.16089	1381	0	7
2026.05.19	18:45:00	1.16088	1.16089	1.16024	1.16030	1337	0	7
2026.05.19	19:00:00	1.16025	1.16064	1.16023	1.16051	1123	0	7
2026.05.19	19:15:00	1.16053	1.16059	1.16023	1.16043	772	0	7
2026.05.19	19:30:00	1.16044	1.16076	1.16034	1.16074	909	0	7
2026.05.19	19:45:00	1.16074	1.16075	1.16040	1.16061	836	0	7
2026.05.19	20:00:00	1.16061	1.16062	1.16030	1.16040	430	0	7
2026.05.19	20:15:00	1.16038	1.16045	1.16030	1.16044	233	0	7
2026.05.19	20:30:00	1.16050	1.16065	1.16049	1.16050	247	0	8
2026.05.19	20:45:00	1.16049	1.16065	1.16040	1.16059	267	0	8
2026.05.19	21:00:00	1.16002	1.16054	1.15995	1.16049	70	0	37
2026.05.19	21:15:00	1.16049	1.16075	1.15996	1.16075	66	0	18
2026.05.19	21:30:00	1.16075	1.16082	1.16061	1.16075	64	0	18
2026.05.19	21:45:00	1.16075	1.16075	1.16048	1.16059	67	0	17
2026.05.19	22:00:00	1.16046	1.16064	1.16020	1.16060	98	0	15
2026.05.19	22:15:00	1.16062	1.16080	1.16060	1.16077	166	0	8
2026.05.19	22:30:00	1.16077	1.16085	1.16063	1.16065	208	0	8
2026.05.19	22:45:00	1.16066	1.16085	1.16063	1.16083	360	0	8
2026.05.19	23:00:00	1.16082	1.16089	1.16073	1.16088	261	0	8
2026.05.19	23:15:00	1.16088	1.16102	1.16088	1.16101	163	0	8
2026.05.19	23:30:00	1.16100	1.16126	1.16095	1.16111	483	0	8
2026.05.19	23:45:00	1.16110	1.16111	1.16060	1.16065	663	0	8
2026.05.20	00:00:00	1.16060	1.16066	1.16029	1.16045	1605	0	7
2026.05.20	00:15:00	1.16046	1.16100	1.16035	1.16082	1492	0	7
2026.05.20	00:30:00	1.16084	1.16103	1.16034	1.16040	1431	0	7
2026.05.20	00:45:00	1.16040	1.16056	1.16005	1.16010	1473	0	7
2026.05.20	01:00:00	1.16006	1.16020	1.15978	1.15983	1682	0	7
2026.05.20	01:15:00	1.15982	1.16001	1.15949	1.15955	1248	0	7
2026.05.20	01:30:00	1.15955	1.15973	1.15933	1.15950	1500	0	7
2026.05.20	01:45:00	1.15950	1.16025	1.15940	1.15969	1695	0	7
2026.05.20	02:00:00	1.15972	1.16000	1.15965	1.15996	1094	0	7
2026.05.20	02:15:00	1.15996	1.16026	1.15979	1.15987	1098	0	7
2026.05.20	02:30:00	1.15987	1.15990	1.15941	1.15973	1626	0	7
2026.05.20	02:45:00	1.15971	1.15991	1.15965	1.15975	1047	0	7
2026.05.20	03:00:00	1.15974	1.15981	1.15950	1.15972	979	0	7
2026.05.20	03:15:00	1.15971	1.16025	1.15969	1.16020	1018	0	7
2026.05.20	03:30:00	1.16018	1.16051	1.16008	1.16045	1097	0	7
2026.05.20	03:45:00	1.16046	1.16052	1.16014	1.16019	686	0	7
2026.05.20	04:00:00	1.16020	1.16064	1.16019	1.16047	888	0	7
2026.05.20	04:15:00	1.16048	1.16048	1.16016	1.16027	716	0	7
2026.05.20	04:30:00	1.16027	1.16028	1.15967	1.15981	723	0	7
2026.05.20	04:45:00	1.15979	1.15994	1.15968	1.15969	783	0	7
2026.05.20	05:00:00	1.15967	1.16012	1.15967	1.15983	1060	0	7
2026.05.20	05:15:00	1.15983	1.16005	1.15945	1.15947	924	0	7
2026.05.20	05:30:00	1.15947	1.15992	1.15943	1.15954	962	0	7
2026.05.20	05:45:00	1.15953	1.15955	1.15914	1.15951	1077	0	7
2026.05.20	06:00:00	1.15952	1.15982	1.15929	1.15980	1483	0	7
2026.05.20	06:15:00	1.15980	1.16056	1.15980	1.16045	1683	0	7
2026.05.20	06:30:00	1.16046	1.16046	1.15977	1.15993	1286	0	7
2026.05.20	06:45:00	1.15993	1.15996	1.15928	1.15962	1401	0	7
2026.05.20	07:00:00	1.15962	1.16012	1.15947	1.15981	1471	0	7
2026.05.20	07:15:00	1.15982	1.16000	1.15955	1.15971	1204	0	7
2026.05.20	07:30:00	1.15971	1.15976	1.15938	1.15938	1259	0	7
2026.05.20	07:45:00	1.15938	1.15945	1.15917	1.15928	1302	0	7
2026.05.20	08:00:00	1.15929	1.15947	1.15868	1.15874	1563	0	7
2026.05.20	08:15:00	1.15873	1.15895	1.15833	1.15885	1626	0	7
2026.05.20	08:30:00	1.15887	1.15940	1.15874	1.15930	1405	0	7
2026.05.20	08:45:00	1.15930	1.15940	1.15897	1.15900	1198	0	7
2026.05.20	09:00:00	1.15898	1.15941	1.15895	1.15928	1236	0	7
2026.05.20	09:15:00	1.15927	1.15942	1.15899	1.15910	1021	0	7
2026.05.20	09:30:00	1.15910	1.15925	1.15904	1.15906	938	0	7
2026.05.20	09:45:00	1.15907	1.15919	1.15878	1.15879	954	0	7
